id,target
4241,1
4244,2
4245,1
4247,2
4248,2
4250,1
4251,2
4252,1
4253,1
4254,2
4255,1
4256,1
4257,2
4258,2
4260,2
4261,2
4262,1
4264,2
4265,1
4266,0
4267,2
4268,0
4270,2
4277,1
4278,2
4279,1
4280,2
4281,2
4282,1
4283,0
4284,0
4285,0
4286,1
4287,1
4288,1
4289,2
4291,2
4295,2
4296,1
4297,2
4299,1
4300,0
4301,1
4302,2
4303,1
4304,2
4305,1
4307,1
4308,2
4310,2
4312,1
4313,1
4314,1
4315,1
4316,2
4318,1
4319,0
4320,0
4322,0
4325,1
4327,0
4328,1
4329,2
4331,0
4332,0
4333,2
4334,2
4335,1
4336,2
4337,2
4338,2
4344,0
4347,2
4348,2
4349,0
4350,2
4353,1
4354,2
4355,0
4358,2
4361,2
4362,1
4363,1
4364,1
4365,2
4366,1
4369,1
4370,1
4371,1
4373,1
4374,1
4376,2
4378,2
4379,1
4380,1
4381,2
4382,1
4383,2
4384,1
4385,2
4387,1
4388,2
4389,1
4390,2
4394,2
4395,1
4398,0
4401,1
4402,1
4404,1
4405,0
4406,1
4408,2
4409,1
4410,1
4411,0
4412,0
4413,1
4415,1
4416,2
4417,1
4419,1
4420,2
4421,2
4422,1
4424,2
4425,1
4429,2
4431,0
4433,2
4435,2
4436,1
4439,1
4440,2
4443,2
4444,2
4446,1
4448,1
4449,0
4450,1
4451,2
4452,2
4453,1
4454,1
4455,2
4457,0
4458,2
4460,1
4461,2
4462,2
4464,2
4465,2
4466,2
4468,2
4469,1
4470,0
4472,1
4474,0
4475,1
4476,1
4479,2
4480,2
4481,2
4488,0
4490,2
4491,2
4492,0
4494,2
4495,2
4496,1
4502,2
4503,1
4504,1
4507,1
4508,0
4509,2
4511,0
4512,1
4513,1
4514,2
4515,2
4521,1
4522,2
4525,1
4526,2
4528,2
4529,1
4530,2
4533,1
4535,1
4536,1
4538,0
4540,1
4541,1
4542,1
4544,1
4545,2
4546,2
4547,2
4548,1
4549,1
4550,1
4552,2
4553,2
4554,2
4555,1
4556,0
4557,1
4559,0
4561,0
4563,0
4565,2
4566,0
4567,1
4568,1
4569,1
4570,1
4572,1
4573,1
4574,2
4575,1
4580,2
4581,1
4583,1
4585,1
4587,1
4588,2
4589,2
4590,2
4596,0
4602,1
4603,2
4605,1
4606,0
4607,1
4608,1
4609,2
4610,2
4611,2
4612,2
4614,2
4615,2
4616,2
4617,0
4618,2
4619,0
4622,1
4623,2
4626,1
4627,1
4628,0
4630,1
4631,1
4632,1
4634,1
4636,2
4637,2
4639,1
4640,1
4641,2
4642,2
4643,2
4646,2
4647,0
4648,2
4649,1
4654,2
4655,1
4656,0
4659,2
4660,1
4663,0
4664,1
4665,0
4666,1
4667,2
4668,1
4669,2
4673,1
4675,1
4676,2
4677,1
4678,2
4680,2
4681,2
4682,2
4683,2
4684,1
4685,2
4688,2
4689,1
4690,2
4691,1
4694,0
4700,2
4701,2
4702,1
4703,1
4704,1
4705,2
4706,2
4707,1
4708,2
4712,1
4713,1
4715,1
4716,1
4720,0
4725,2
4726,1
4728,1
4729,1
4730,1
4732,2
4733,1
4734,2
4735,1
4737,1
4738,1
4739,1
4743,2
4744,1
4745,2
4746,1
4749,2
4750,1
4752,1
4753,1
4755,1
4756,0
4757,2
4758,0
4759,1
4760,1
4761,2
4763,2
4764,1
4766,1
4767,2
4768,2
4770,2
4771,1
4773,2
4775,0
4777,1
4778,1
