node_id,feature_id,value
1207,1170,1
1208,28,1
1208,140,1
1208,344,1
1208,439,1
1208,1012,1
1209,68,1
1209,178,1
1209,361,1
1209,385,1
1209,576,1
1209,638,1
1209,650,1
1209,1045,1
1209,1214,1
1210,597,1
1210,699,1
1210,767,1
1211,19,1
1211,21,1
1211,534,1
1211,1222,1
1212,516,1
1212,590,1
1212,604,1
1212,622,1
1212,1102,1
1213,455,1
1213,944,1
1213,1011,1
1214,434,1
1214,622,1
1214,1000,1
1214,1229,1
1215,423,1
1215,505,1
1215,622,1
1215,633,1
1215,647,1
1216,89,1
1216,464,1
1216,701,1
1216,702,1
1216,981,1
1216,1007,1
1217,222,1
1217,308,1
1217,538,1
1217,597,1
1217,1172,1
1218,284,1
1218,659,1
1218,699,1
1218,784,1
1218,855,1
1219,966,1
1219,989,1
1219,1116,1
1220,155,1
1220,437,1
1220,571,1
1221,36,1
1221,344,1
1222,123,1
1222,218,1
1222,344,1
1222,620,1
1222,699,1
1222,840,1
1222,940,1
1222,1192,1
1223,201,1
1223,294,1
1223,385,1
1223,721,1
1223,916,1
1223,1105,1
1223,1228,1
1224,622,1
1224,981,1
1224,982,1
1224,1007,1
1225,36,1
1225,909,1
1225,1134,1
1225,1146,1
1226,240,1
1226,252,1
1226,622,1
1226,692,1
1226,889,1
1226,909,1
1226,1006,1
1226,1134,1
1227,81,1
1227,123,1
1227,281,1
1227,699,1
1227,965,1
1228,360,1
1228,392,1
1228,546,1
1228,547,1
1228,741,1
1228,842,1
1229,89,1
1229,273,1
1229,416,1
1229,774,1
1229,913,1
1229,981,1
1230,157,1
1230,959,1
1230,960,1
1230,961,1
1230,1167,1
1231,13,1
1231,629,1
1231,753,1
1231,780,1
1232,114,1
1232,139,1
1232,157,1
1232,273,1
1232,450,1
1232,919,1
1232,1021,1
1233,380,1
1233,628,1
1233,682,1
1233,767,1
1234,130,1
1234,454,1
1234,636,1
1234,853,1
1234,1076,1
1235,886,1
1235,954,1
1235,1219,1
1236,119,1
1236,145,1
1236,491,1
1236,933,1
1237,263,1
1237,518,1
1237,702,1
1237,814,1
1237,867,1
1237,932,1
1237,997,1
1238,120,1
1238,201,1
1239,381,1
1239,865,1
1240,10,1
1240,566,1
1240,693,1
1240,932,1
1240,951,1
1240,992,1
1240,1084,1
1241,427,1
1241,470,1
1241,636,1
1241,735,1
1241,840,1
1241,860,1
1241,1172,1
1242,114,1
1242,380,1
1242,439,1
1242,699,1
1242,945,1
1242,1021,1
1242,1153,1
1243,201,1
1243,597,1
1243,721,1
1243,918,1
1243,1228,1
1244,380,1
1244,738,1
1245,201,1
1245,543,1
1245,566,1
1245,641,1
1245,721,1
1245,893,1
1245,1228,1
1246,48,1
1246,553,1
1246,571,1
1246,705,1
1247,465,1
1247,581,1
1247,699,1
1248,190,1
1248,242,1
1248,581,1
1248,622,1
1249,20,1
1249,151,1
1249,155,1
1249,305,1
1249,417,1
1249,525,1
1249,926,1
1249,1086,1
1250,621,1
1250,677,1
1250,994,1
1250,1114,1
1251,41,1
1251,91,1
1251,167,1
1251,554,1
1251,685,1
1252,63,1
1252,888,1
1252,963,1
1252,1076,1
1252,1123,1
1252,1145,1
1253,385,1
1253,735,1
1253,932,1
1253,959,1
1253,976,1
1253,1194,1
1253,1214,1
1254,311,1
1254,586,1
1254,1068,1
1255,98,1
1255,201,1
1255,699,1
1255,721,1
1255,817,1
1255,1228,1
1256,127,1
1256,402,1
1256,743,1
1256,979,1
1256,1094,1
1257,153,1
1257,407,1
1257,699,1
1257,919,1
1257,946,1
1257,1063,1
1258,201,1
1258,272,1
1258,318,1
1258,656,1
1258,721,1
1258,930,1
1258,1228,1
1259,256,1
1259,261,1
1259,263,1
1259,392,1
1259,1044,1
1260,416,1
1260,864,1
1261,143,1
1261,385,1
1261,609,1
1261,735,1
1261,817,1
1261,1044,1
1261,1214,1
1262,21,1
1262,157,1
1262,245,1
1262,430,1
1262,699,1
1263,195,1
1263,1091,1
1263,1111,1
1264,197,1
1264,515,1
1264,644,1
1265,374,1
1265,375,1
1265,1071,1
1266,408,1
1266,543,1
1266,638,1
1266,856,1
1266,894,1
1267,6,1
1267,91,1
1267,180,1
1267,197,1
1268,385,1
1268,631,1
1268,851,1
1268,1184,1
1269,201,1
1269,305,1
1269,721,1
1269,949,1
1269,1142,1
1269,1228,1
1270,102,1
1270,317,1
1270,423,1
1270,724,1
1270,1029,1
1271,894,1
1271,994,1
1271,1114,1
1271,1199,1
1272,95,1
1272,130,1
1272,188,1
1272,554,1
1272,577,1
1272,900,1
1273,122,1
1273,175,1
1273,751,1
1273,1100,1
1274,18,1
1274,731,1
1274,1019,1
1274,1160,1
1274,1229,1
1275,71,1
1275,357,1
1275,657,1
1275,935,1
1275,1046,1
1276,195,1
1276,1084,1
1276,1222,1
1277,89,1
1277,655,1
1277,900,1
1277,981,1
1278,668,1
1278,742,1
1278,966,1
1279,215,1
1279,224,1
1279,439,1
1279,668,1
1279,894,1
1280,431,1
1280,676,1
1280,1013,1
1280,1015,1
1280,1064,1
1281,36,1
1281,45,1
1281,120,1
1281,431,1
1281,1193,1
1282,695,1
1282,1024,1
1282,1088,1
1283,37,1
1283,217,1
1283,431,1
1283,494,1
1283,1102,1
1283,1103,1
1283,1128,1
1284,72,1
1284,325,1
1284,431,1
1285,28,1
1285,127,1
1285,402,1
1285,605,1
1285,631,1
1285,743,1
1285,1130,1
1286,49,1
1286,127,1
1286,224,1
1286,402,1
1286,743,1
1286,1062,1
1286,1105,1
1286,1216,1
1287,70,1
1287,114,1
1287,273,1
1287,495,1
1287,662,1
1287,1179,1
1288,140,1
1288,432,1
1288,748,1
1288,1026,1
1288,1123,1
1288,1227,1
1289,64,1
1289,516,1
1289,717,1
1289,1005,1
1289,1190,1
1290,224,1
1290,373,1
1290,388,1
1290,960,1
1290,1069,1
1290,1176,1
1291,197,1
1291,249,1
1291,1187,1
1292,65,1
1292,533,1
1292,634,1
1292,1034,1
1293,70,1
1293,114,1
1293,142,1
1293,439,1
1293,1214,1
1295,231,1
1295,1069,1
1295,1122,1
1295,1208,1
1296,201,1
1296,416,1
1296,688,1
1296,708,1
1296,774,1
1296,1105,1
1297,380,1
1297,697,1
1297,843,1
1297,1149,1
1297,1157,1
1298,125,1
1298,248,1
1298,270,1
1298,455,1
1298,1169,1
1299,44,1
1299,352,1
1299,454,1
1299,531,1
1299,582,1
1299,1165,1
1300,96,1
1300,101,1
1300,584,1
1300,636,1
1300,740,1
1300,831,1
1300,959,1
1300,1214,1
1301,385,1
1301,857,1
1301,932,1
1302,234,1
1302,524,1
1302,868,1
1302,1042,1
1302,1136,1
1302,1149,1
1303,49,1
1303,295,1
1303,305,1
1303,606,1
1303,693,1
1303,893,1
1303,934,1
1304,431,1
1304,805,1
1305,128,1
1305,129,1
1305,294,1
1305,640,1
1305,1030,1
1306,224,1
1306,491,1
1306,933,1
1306,1171,1
1307,899,1
1307,1123,1
1308,97,1
1308,191,1
1308,192,1
1309,33,1
1309,201,1
1309,302,1
1309,520,1
1309,721,1
1309,889,1
1309,1203,1
1309,1228,1
1310,30,1
1310,152,1
1310,186,1
1310,265,1
1310,400,1
1310,514,1
1310,843,1
1310,974,1
1311,668,1
1311,901,1
1311,1004,1
1311,1145,1
1312,553,1
1312,627,1
1312,935,1
1312,950,1
1312,1026,1
1313,92,1
1313,122,1
1313,173,1
1313,185,1
1313,636,1
1313,895,1
1314,68,1
1314,191,1
1314,504,1
1314,587,1
1314,650,1
1314,654,1
1315,200,1
1315,333,1
1315,381,1
1315,1122,1
1316,24,1
1316,41,1
1316,123,1
1316,128,1
1316,129,1
1316,699,1
1317,5,1
1317,344,1
1317,520,1
1317,639,1
1317,647,1
1317,779,1
1317,967,1
1317,1194,1
1317,1214,1
1318,90,1
1318,534,1
1318,685,1
1318,929,1
1319,178,1
1319,247,1
1319,708,1
1319,752,1
1319,938,1
1319,950,1
1319,1105,1
1319,1206,1
1320,53,1
1320,378,1
1320,467,1
1320,622,1
1320,638,1
1320,707,1
1321,145,1
1321,302,1
1321,388,1
1321,574,1
1321,1217,1
1322,92,1
1322,123,1
1322,149,1
1322,959,1
1323,162,1
1323,303,1
1323,512,1
1323,735,1
1323,917,1
1323,1141,1
1324,89,1
1324,243,1
1324,395,1
1324,566,1
1324,913,1
1324,1030,1
1325,4,1
1325,24,1
1325,41,1
1325,241,1
1325,603,1
1325,933,1
1326,636,1
1326,849,1
1326,1119,1
1327,36,1
1327,50,1
1327,246,1
1327,606,1
1327,771,1
1328,36,1
1328,270,1
1328,662,1
1328,1064,1
1328,1179,1
1329,28,1
1329,281,1
1329,380,1
1329,486,1
1329,579,1
1329,585,1
1329,953,1
1329,965,1
1330,63,1
1330,663,1
1330,757,1
1330,876,1
1330,1090,1
1331,127,1
1331,405,1
1331,656,1
1331,935,1
1332,314,1
1332,475,1
1332,606,1
1332,638,1
1332,782,1
1333,137,1
1333,734,1
1333,737,1
1333,923,1
1333,1105,1
1333,1216,1
1334,24,1
1334,41,1
1334,208,1
1334,408,1
1334,697,1
1334,729,1
1334,1103,1
1334,1155,1
1335,18,1
1335,36,1
1335,74,1
1335,381,1
1335,731,1
1335,1229,1
1336,129,1
1336,388,1
1337,90,1
1337,249,1
1337,435,1
1337,485,1
1337,640,1
1337,840,1
1337,911,1
1338,82,1
1338,796,1
1338,830,1
1338,967,1
1338,1143,1
1339,197,1
1339,302,1
1339,468,1
1340,81,1
1340,446,1
1340,553,1
1340,935,1
1341,385,1
1341,735,1
1341,738,1
1341,883,1
1341,907,1
1341,959,1
1342,5,1
1342,379,1
1342,387,1
1342,434,1
1342,698,1
1342,974,1
1343,93,1
1343,158,1
1343,283,1
1343,779,1
1343,1096,1
1343,1195,1
1344,82,1
1344,201,1
1344,721,1
1344,983,1
1344,1228,1
1345,130,1
1345,307,1
1345,1125,1
1346,114,1
1346,491,1
1346,622,1
1346,933,1
1346,1160,1
1347,482,1
1347,483,1
1347,512,1
1347,513,1
1347,538,1
1347,1124,1
1348,283,1
1348,286,1
1348,817,1
1348,1096,1
1349,365,1
1349,370,1
1349,427,1
1349,636,1
1349,645,1
1349,664,1
1349,735,1
1349,1044,1
1350,173,1
1350,396,1
1350,423,1
1350,465,1
1350,753,1
1350,778,1
1350,1013,1
1351,135,1
1351,157,1
1351,291,1
1351,771,1
1351,1172,1
1352,140,1
1352,178,1
1352,508,1
1352,674,1
1352,733,1
1352,959,1
1352,1172,1
1353,181,1
1353,318,1
1353,636,1
1353,638,1
1353,888,1
1353,1179,1
1353,1203,1
1353,1214,1
1354,307,1
1354,450,1
1354,657,1
1354,1140,1
1355,163,1
1355,195,1
1355,447,1
1355,840,1
1355,891,1
1356,161,1
1356,269,1
1356,318,1
1356,488,1
1356,572,1
1356,1120,1
1357,94,1
1357,127,1
1357,251,1
1357,295,1
1357,402,1
1357,480,1
1357,743,1
1357,1105,1
1357,1216,1
1357,1224,1
1358,11,1
1358,69,1
1358,202,1
1358,904,1
1358,1131,1
1358,1201,1
1359,559,1
1359,622,1
1359,1031,1
1359,1131,1
1359,1189,1
1360,278,1
1360,354,1
1360,364,1
1361,6,1
1361,431,1
1361,676,1
1361,817,1
1362,155,1
1362,201,1
1362,385,1
1362,721,1
1362,851,1
1362,1006,1
1362,1228,1
1363,72,1
1363,805,1
1363,806,1
1363,949,1
1363,1013,1
1363,1128,1
1364,260,1
1364,780,1
1364,834,1
1364,1189,1
1365,385,1
1365,735,1
1366,68,1
1366,155,1
1366,504,1
1366,587,1
1366,650,1
1366,933,1
1367,28,1
1367,786,1
1367,1026,1
1368,201,1
1368,219,1
1368,770,1
1368,817,1
1369,202,1
1369,322,1
1369,710,1
1369,1187,1
1370,436,1
1370,467,1
1370,744,1
1370,817,1
1371,41,1
1371,408,1
1371,491,1
1371,933,1
1371,1030,1
1371,1038,1
1371,1137,1
1372,28,1
1372,142,1
1372,346,1
1372,889,1
1372,895,1
1372,944,1
1372,984,1
1372,1026,1
1373,71,1
1373,110,1
1373,125,1
1373,217,1
1373,222,1
1373,699,1
1374,649,1
1374,699,1
1374,876,1
1374,965,1
1374,1090,1
1374,1145,1
1375,201,1
1375,376,1
1375,533,1
1375,629,1
1375,721,1
1375,1228,1
1376,36,1
1376,1013,1
1376,1014,1
1376,1032,1
1377,126,1
1377,158,1
1377,240,1
1377,252,1
1377,519,1
1377,523,1
1377,817,1
1378,455,1
1378,597,1
1378,719,1
1378,728,1
1378,840,1
1378,1011,1
1379,158,1
1379,433,1
1379,1038,1
1379,1078,1
1379,1137,1
1380,13,1
1380,178,1
1380,395,1
1380,396,1
1380,566,1
1380,636,1
1380,708,1
1380,735,1
1380,810,1
1380,1030,1
1380,1224,1
1381,60,1
1381,370,1
1381,622,1
1381,890,1
1382,196,1
1382,342,1
1382,399,1
1382,738,1
1382,784,1
1383,152,1
1383,239,1
1383,283,1
1383,446,1
1383,699,1
1383,817,1
1384,26,1
1384,220,1
1384,423,1
1384,491,1
1384,933,1
1385,438,1
1385,491,1
1385,894,1
1385,933,1
1385,1076,1
1386,36,1
1386,77,1
1386,935,1
1386,959,1
1386,960,1
1386,1122,1
1387,312,1
1387,420,1
1387,579,1
1387,588,1
1387,953,1
1387,988,1
1388,214,1
1388,380,1
1388,385,1
1388,579,1
1388,598,1
1388,866,1
1388,953,1
1388,1045,1
1388,1102,1
1389,142,1
1389,416,1
1389,1098,1
1389,1142,1
1390,328,1
1390,510,1
1390,723,1
1390,868,1
1391,68,1
1391,201,1
1391,650,1
1391,654,1
1391,688,1
1391,721,1
1391,1140,1
1391,1188,1
1391,1228,1
1392,208,1
1392,408,1
1392,491,1
1392,870,1
1392,933,1
1393,385,1
1393,446,1
1393,566,1
1393,636,1
1393,735,1
1393,740,1
1393,769,1
1393,883,1
1394,92,1
1394,102,1
1394,185,1
1394,423,1
1394,438,1
1394,636,1
1394,638,1
1394,647,1
1394,848,1
1395,81,1
1395,300,1
1395,379,1
1395,619,1
1395,888,1
1396,24,1
1396,41,1
1396,110,1
1396,202,1
1396,494,1
1396,904,1
1397,29,1
1397,109,1
1397,959,1
1398,102,1
1398,147,1
1398,271,1
1398,423,1
1398,861,1
1398,1142,1
1399,97,1
1399,989,1
1399,1160,1
1399,1188,1
1399,1196,1
1400,127,1
1400,196,1
1400,402,1
1400,584,1
1400,743,1
1400,1158,1
1400,1195,1
1401,93,1
1401,145,1
1401,1077,1
1402,265,1
1402,266,1
1402,305,1
1402,622,1
1402,1076,1
1403,380,1
1403,628,1
1403,685,1
1403,867,1
1403,981,1
1403,993,1
1404,42,1
1404,410,1
1404,1016,1
1404,1176,1
1404,1231,1
1405,444,1
1405,479,1
1405,516,1
1405,547,1
1405,772,1
1406,163,1
1406,378,1
1406,845,1
1406,893,1
1407,236,1
1407,273,1
1407,283,1
1407,353,1
1407,474,1
1407,779,1
1407,817,1
1408,431,1
1408,699,1
1408,919,1
1408,1102,1
1409,66,1
1409,82,1
1409,186,1
1409,400,1
1409,792,1
1409,970,1
1410,102,1
1410,254,1
1410,423,1
1410,596,1
1410,597,1
1410,933,1
1410,959,1
1411,173,1
1411,321,1
1411,581,1
1411,586,1
1411,1068,1
1411,1102,1
1411,1128,1
1412,93,1
1412,151,1
1412,208,1
1412,600,1
1412,610,1
1412,821,1
1412,1067,1
1413,513,1
1413,877,1
1413,1004,1
1413,1153,1
1414,443,1
1414,565,1
1414,799,1
1415,849,1
1416,46,1
1416,569,1
1416,1173,1
1417,142,1
1417,424,1
1417,464,1
1417,636,1
1417,735,1
1417,889,1
1417,984,1
1417,1142,1
1418,153,1
1418,181,1
1418,392,1
1418,1203,1
1419,28,1
1419,380,1
1419,438,1
1419,546,1
1419,889,1
1419,944,1
1420,348,1
1420,352,1
1420,394,1
1420,673,1
1420,1203,1
1421,77,1
1421,828,1
1421,864,1
1421,916,1
1421,1056,1
1421,1160,1
1422,36,1
1422,318,1
1422,435,1
1422,519,1
1422,617,1
1423,28,1
1423,166,1
1423,380,1
1423,579,1
1423,699,1
1423,953,1
1424,120,1
1424,250,1
1424,405,1
1424,638,1
1424,674,1
1425,41,1
1425,256,1
1425,336,1
1425,392,1
1425,398,1
1425,408,1
1425,669,1
1426,82,1
1426,273,1
1427,69,1
1427,283,1
1427,579,1
1427,779,1
1427,817,1
1427,953,1
1428,699,1
1428,894,1
1428,1131,1
1429,146,1
1429,289,1
1429,477,1
1429,931,1
1430,267,1
1430,294,1
1430,374,1
1430,385,1
1430,630,1
1430,692,1
1430,762,1
1430,889,1
1430,1105,1
1431,599,1
1431,628,1
1431,1152,1
1432,380,1
1432,835,1
1432,856,1
1432,1177,1
1433,178,1
1433,259,1
1433,363,1
1433,385,1
1433,837,1
1433,1045,1
1434,408,1
1434,809,1
1435,69,1
1435,491,1
1435,919,1
1435,933,1
1435,1081,1
1436,739,1
1436,1108,1
1437,211,1
1437,250,1
1437,446,1
1437,731,1
1437,787,1
1437,845,1
1438,488,1
1438,491,1
1438,933,1
1439,178,1
1439,332,1
1439,379,1
1439,384,1
1439,438,1
1439,889,1
1439,993,1
1439,1006,1
1439,1022,1
1439,1105,1
1440,246,1
1440,273,1
1440,780,1
1440,895,1
1440,1196,1
1441,180,1
1441,277,1
1441,817,1
1442,161,1
1442,234,1
1442,318,1
1442,385,1
1442,744,1
1442,817,1
1443,270,1
1443,636,1
1443,638,1
1443,735,1
1443,959,1
1444,10,1
1444,28,1
1444,299,1
1444,347,1
1444,488,1
1444,512,1
1444,881,1
1444,1096,1
1445,159,1
1445,809,1
1445,1085,1
1446,48,1
1446,99,1
1446,347,1
1446,591,1
1446,881,1
1447,460,1
1447,964,1
1447,1055,1
1447,1067,1
1447,1200,1
1448,688,1
1448,805,1
1448,895,1
1449,22,1
1449,845,1
1449,894,1
1449,1046,1
1449,1155,1
1450,714,1
1450,801,1
1450,1145,1
1450,1168,1
1450,1187,1
1451,319,1
1451,703,1
1451,981,1
1452,338,1
1452,520,1
1452,723,1
1452,889,1
1452,966,1
1452,1203,1
1453,602,1
1453,748,1
1453,761,1
1453,872,1
1453,1197,1
1454,173,1
1454,341,1
1454,385,1
1454,838,1
1454,851,1
1454,864,1
1455,50,1
1455,546,1
1455,649,1
1455,1145,1
1455,1208,1
1456,190,1
1456,522,1
1456,1090,1
1457,197,1
1457,504,1
1457,587,1
1457,1149,1
1457,1161,1
1458,161,1
1458,207,1
1458,253,1
1458,269,1
1458,318,1
1458,446,1
1458,576,1
1458,1043,1
1458,1109,1
1459,273,1
1459,354,1
1459,484,1
1459,835,1
1460,428,1
1460,467,1
1460,858,1
1460,1060,1
1460,1149,1
1460,1169,1
1461,385,1
1461,488,1
1461,1053,1
1461,1054,1
1461,1080,1
1462,201,1
1462,721,1
1462,1038,1
1462,1137,1
1462,1228,1
1463,48,1
1463,130,1
1463,408,1
1463,1008,1
1463,1068,1
1463,1191,1
1464,535,1
1464,731,1
1464,1147,1
1464,1207,1
1465,4,1
1465,379,1
1465,798,1
1465,870,1
1465,889,1
1465,1006,1
1466,435,1
1466,663,1
1466,1187,1
1467,130,1
1467,717,1
1467,999,1
1468,38,1
1468,523,1
1468,1050,1
1468,1096,1
1469,58,1
1469,439,1
1469,704,1
1470,137,1
1470,817,1
1471,423,1
1471,505,1
1471,573,1
1472,190,1
1472,192,1
1472,524,1
1472,527,1
1472,636,1
1473,140,1
1473,460,1
1473,531,1
1473,905,1
1474,90,1
1474,375,1
1474,385,1
1474,664,1
1475,731,1
1476,130,1
1476,731,1
1476,1080,1
1476,1186,1
1477,147,1
1477,222,1
1477,427,1
1477,499,1
1477,636,1
1477,735,1
1477,1134,1
1478,173,1
1478,597,1
1478,622,1
1478,721,1
1478,1228,1
1479,606,1
1479,622,1
1479,1130,1
1480,63,1
1480,212,1
1480,522,1
1480,668,1
1480,1136,1
1480,1145,1
1481,90,1
1481,270,1
1481,685,1
1481,895,1
1481,1096,1
1482,190,1
1482,631,1
1482,940,1
1482,994,1
1482,1114,1
1483,65,1
1483,160,1
1483,730,1
1483,903,1
1483,1046,1
1484,72,1
1484,96,1
1484,676,1
1484,801,1
1484,984,1
1485,312,1
1485,554,1
1485,874,1
1485,997,1
1486,208,1
1486,1000,1
1486,1077,1
1487,23,1
1487,834,1
1487,897,1
1488,164,1
1488,210,1
1488,294,1
1488,543,1
1488,658,1
1488,922,1
1488,1187,1
1488,1224,1
1489,255,1
1489,597,1
1489,699,1
1490,234,1
1490,238,1
1490,272,1
1490,318,1
1490,319,1
1490,489,1
1490,834,1
1491,299,1
1491,380,1
1491,385,1
1492,36,1
1492,48,1
1492,94,1
1492,251,1
1492,580,1
1492,725,1
1493,0,1
1493,261,1
1493,262,1
1493,263,1
1493,290,1
1493,398,1
1493,681,1
1494,82,1
1494,371,1
1494,608,1
1494,699,1
1494,781,1
1494,997,1
1495,248,1
1495,380,1
1495,579,1
1495,699,1
1495,932,1
1495,953,1
1495,1095,1
1496,28,1
1496,273,1
1496,370,1
1496,380,1
1496,900,1
1496,1169,1
1497,124,1
1497,780,1
1497,1000,1
1497,1153,1
1498,119,1
1498,435,1
1498,628,1
1498,923,1
1498,1187,1
1499,30,1
1499,231,1
1499,385,1
1499,566,1
1499,647,1
1499,1118,1
1500,273,1
1500,336,1
1500,337,1
1500,838,1
1500,1030,1
1501,258,1
1501,937,1
1501,1176,1
1501,1186,1
1502,248,1
1502,622,1
1502,1131,1
1502,1187,1
1503,385,1
1503,427,1
1503,734,1
1503,735,1
1503,854,1
1504,82,1
1504,195,1
1504,201,1
1504,335,1
1504,721,1
1504,730,1
1504,816,1
1504,1020,1
1504,1228,1
1505,440,1
1505,525,1
1505,828,1
1505,1086,1
1506,279,1
1506,305,1
1506,535,1
1506,866,1
1507,195,1
1507,444,1
1507,887,1
1508,737,1
1508,757,1
1508,1221,1
1509,102,1
1509,385,1
1509,405,1
1509,423,1
1509,566,1
1509,735,1
1510,55,1
1510,164,1
1510,170,1
1510,780,1
1511,167,1
1511,835,1
1512,24,1
1512,41,1
1512,714,1
1512,867,1
1512,869,1
1513,90,1
1513,157,1
1513,367,1
1513,485,1
1514,17,1
1514,302,1
1514,370,1
1514,890,1
1514,1195,1
1515,28,1
1515,68,1
1515,247,1
1515,339,1
1515,380,1
1515,699,1
1515,932,1
1515,933,1
1515,1149,1
1516,616,1
1516,1102,1
1516,1122,1
1516,1126,1
1517,245,1
1517,273,1
1517,1039,1
1518,283,1
1518,526,1
1518,699,1
1518,932,1
1518,959,1
1519,0,1
1519,290,1
1519,862,1
1519,1105,1
1519,1122,1
1520,151,1
1520,156,1
1520,256,1
1520,392,1
1520,1047,1
1521,510,1
1521,762,1
1521,986,1
1521,1105,1
1521,1216,1
1522,91,1
1522,253,1
1522,385,1
1522,427,1
1522,429,1
1522,470,1
1522,735,1
1522,860,1
1522,911,1
1522,972,1
1523,317,1
1523,422,1
1523,577,1
1523,817,1
1523,950,1
1524,321,1
1524,391,1
1524,467,1
1524,476,1
1524,969,1
1524,975,1
1524,1042,1
1525,265,1
1525,302,1
1525,316,1
1525,597,1
1526,444,1
1526,487,1
1526,895,1
1527,66,1
1527,102,1
1527,423,1
1527,431,1
1527,716,1
1528,311,1
1528,894,1
1528,970,1
1529,127,1
1529,200,1
1529,402,1
1529,423,1
1529,632,1
1529,743,1
1529,1105,1
1529,1216,1
1530,630,1
1530,632,1
1530,1028,1
1530,1162,1
1531,48,1
1531,166,1
1531,188,1
1531,500,1
1531,1030,1
1532,280,1
1532,807,1
1532,1152,1
1533,41,1
1533,317,1
1533,568,1
1533,923,1
1533,944,1
1534,311,1
1534,586,1
1534,622,1
1534,835,1
1534,838,1
1535,63,1
1535,571,1
1535,1168,1
1536,91,1
1536,470,1
1536,566,1
1536,614,1
1536,636,1
1536,860,1
1536,889,1
1537,491,1
1537,933,1
1537,1076,1
1538,197,1
1538,520,1
1538,659,1
1538,889,1
1538,1100,1
1538,1172,1
1538,1203,1
1539,23,1
1539,519,1
1539,622,1
1539,647,1
1540,401,1
1540,597,1
1540,801,1
1541,72,1
1541,121,1
1541,305,1
1541,557,1
1541,745,1
1541,954,1
1541,1013,1
1542,130,1
1542,396,1
1542,515,1
1542,710,1
1542,767,1
1542,789,1
1542,889,1
1543,145,1
1543,583,1
1543,659,1
1543,698,1
1543,707,1
1543,1040,1
1544,273,1
1544,303,1
1544,994,1
1544,1019,1
1544,1114,1
1545,37,1
1545,494,1
1545,772,1
1545,870,1
1546,444,1
1546,636,1
1546,740,1
1547,43,1
1547,323,1
1547,370,1
1547,775,1
1547,909,1
1547,950,1
1547,1134,1
1547,1159,1
1548,147,1
1548,274,1
1548,612,1
1548,682,1
1548,697,1
1548,843,1
1548,964,1
1549,26,1
1549,369,1
1549,556,1
1549,561,1
1549,699,1
1550,502,1
1550,596,1
1550,933,1
1550,1179,1
1551,98,1
1551,211,1
1551,516,1
1551,780,1
1551,1046,1
1552,244,1
1552,562,1
1552,907,1
1552,1115,1
1553,120,1
1553,146,1
1553,334,1
1553,895,1
1554,6,1
1554,157,1
1554,606,1
1554,619,1
1554,659,1
1554,1127,1
1554,1178,1
1555,258,1
1555,298,1
1555,526,1
1555,866,1
1555,1102,1
1556,41,1
1556,208,1
1556,408,1
1556,481,1
1556,491,1
1556,933,1
1556,1038,1
1556,1137,1
1557,714,1
1557,1012,1
1557,1047,1
1558,202,1
1558,515,1
1558,516,1
1558,834,1
1558,904,1
1558,1200,1
1559,468,1
1559,803,1
1559,1162,1
1560,8,1
1560,612,1
1560,964,1
1560,1147,1
1561,23,1
1561,830,1
1561,831,1
1561,967,1
1562,199,1
1562,397,1
1562,838,1
1562,1038,1
1562,1191,1
1563,256,1
1563,385,1
1563,392,1
1563,901,1
1563,1094,1
1563,1095,1
1564,283,1
1564,579,1
1564,699,1
1564,779,1
1564,817,1
1564,953,1
1565,36,1
1565,154,1
1565,443,1
1566,312,1
1566,581,1
1566,954,1
1566,1141,1
1567,4,1
1567,283,1
1567,423,1
1567,467,1
1567,960,1
1568,75,1
1568,129,1
1568,273,1
1568,1050,1
1569,628,1
1569,784,1
1569,855,1
1569,1195,1
1570,204,1
1570,501,1
1570,604,1
1570,622,1
1570,739,1
1570,943,1
1570,1052,1
1571,125,1
1571,423,1
1571,622,1
1571,1195,1
1572,374,1
1572,385,1
1572,511,1
1572,762,1
1572,851,1
1572,903,1
1573,43,1
1573,82,1
1573,416,1
1573,774,1
1573,775,1
1573,1171,1
1574,160,1
1574,721,1
1574,855,1
1574,1010,1
1574,1143,1
1574,1228,1
1575,48,1
1575,343,1
1575,483,1
1575,580,1
1575,1158,1
1576,32,1
1576,147,1
1576,909,1
1576,1128,1
1576,1134,1
1577,492,1
1577,697,1
1577,899,1
1577,909,1
1577,1128,1
1577,1195,1
1578,388,1
1578,659,1
1578,1081,1
1578,1148,1
1578,1231,1
1579,180,1
1579,340,1
1579,431,1
1579,616,1
1579,1061,1
1579,1102,1
1579,1128,1
1580,46,1
1580,201,1
1580,484,1
1580,641,1
1580,721,1
1580,1228,1
1581,305,1
1581,375,1
1581,800,1
1582,26,1
1582,241,1
1582,647,1
1582,667,1
1583,427,1
1583,429,1
1583,480,1
1583,515,1
1583,636,1
1583,735,1
1584,92,1
1584,149,1
1584,238,1
1584,414,1
1584,430,1
1584,699,1
1584,817,1
1585,82,1
1585,123,1
1585,162,1
1585,385,1
1585,636,1
1585,851,1
1585,1141,1
1586,102,1
1586,267,1
1586,423,1
1586,692,1
1586,889,1
1586,994,1
1586,1090,1
1586,1114,1
1587,102,1
1587,365,1
1587,423,1
1587,470,1
1587,907,1
1587,1195,1
1588,273,1
1588,423,1
1588,516,1
1588,908,1
1588,1130,1
1589,109,1
1589,748,1
1589,1227,1
1590,26,1
1590,416,1
1590,774,1
1590,916,1
1590,1102,1
1590,1128,1
