id,target
2998,2
2999,4
3000,3
3001,2
3002,3
3003,5
3004,4
3005,0
3006,5
3007,5
3008,2
3009,5
3010,4
3011,5
3012,5
3013,1
3014,3
3015,5
3016,4
3017,3
3018,5
3019,4
3020,3
3021,4
3022,4
3023,4
3024,1
3025,4
3026,4
3027,4
3028,1
3029,5
3030,3
3031,5
3032,1
3033,3
3034,4
3035,1
3036,2
3037,4
3038,2
3039,3
3040,5
3041,5
3042,3
3043,3
3044,1
3045,1
3046,3
3047,4
3048,2
3049,3
3050,1
3051,5
3052,5
3053,0
3054,3
3055,3
3056,5
3057,4
3058,1
3059,1
3060,1
3061,5
3062,1
3063,4
3064,4
3065,2
3066,5
3067,5
3068,3
3069,2
3070,2
3071,1
3072,1
3073,0
3074,0
3075,1
3076,3
3077,5
3078,4
3079,3
3080,3
3081,1
3082,4
3083,5
3084,1
3085,4
3086,2
3087,2
3088,2
3089,2
3090,2
3091,1
3092,1
3093,5
3094,4
3095,2
3096,2
3097,1
3098,2
3099,0
3100,0
3101,3
3102,1
3103,1
3104,0
3105,1
3106,1
3107,2
3108,2
3109,3
3110,3
3111,3
3112,3
3113,1
3114,3
3115,1
3116,4
3117,3
3118,2
3119,3
3120,5
3121,5
3122,5
3123,2
3124,4
3125,2
3126,5
3127,0
3128,0
3129,1
3130,4
3131,3
3132,5
3133,5
3134,1
3135,1
3136,2
3137,4
3138,3
3139,4
3140,5
3141,5
3142,3
3143,4
3144,3
3145,3
3146,4
3147,4
3148,1
3149,1
3150,0
3151,3
3152,2
3153,4
3154,1
3155,2
3156,4
3157,1
3158,3
3159,2
3160,3
3161,2
3162,2
3163,1
3164,2
3165,2
3166,3
3167,3
3168,3
3169,0
3170,2
3171,2
3172,1
3173,5
3174,5
3175,4
3176,2
3177,1
3178,0
3179,5
3180,5
3181,5
3182,1
3183,1
3184,0
3185,5
3186,5
3187,5
3188,5
3189,1
3190,0
3191,5
3192,2
3193,1
3194,4
3195,2
3196,1
3197,2
3198,4
3199,3
3200,3
3201,2
3202,1
3203,2
3204,2
3205,2
3206,2
3207,4
3208,1
3209,5
3210,4
3211,0
3212,0
3213,0
3214,5
3215,5
3216,1
3217,4
3218,1
3219,3
3220,4
3221,4
3222,4
3223,1
3224,0
3225,5
3226,2
3227,5
3228,2
3229,4
3230,1
3231,1
3232,1
3233,1
3234,1
3235,1
3236,1
3237,0
3238,1
3239,5
3240,3
3241,4
3242,4
3243,3
3244,4
3245,2
3246,4
3247,2
3248,4
3249,2
3250,1
3251,1
3252,1
3253,5
3254,5
3255,4
3256,4
3257,2
3258,1
3259,5
3260,5
3261,5
3262,4
3263,5
3264,4
3265,1
3266,1
3267,1
3268,1
3269,5
3270,1
3271,5
3272,2
3273,2
3274,4
3275,4
3276,4
3277,5
3278,2
3279,2
3280,2
3281,1
3282,1
3283,4
3284,4
3285,4
3286,4
3287,4
3288,2
3289,2
3290,2
3291,4
3292,5
3293,2
3294,2
3295,5
3296,2
3297,2
3298,5
3299,4
3300,5
3301,4
3302,5
3303,5
3304,5
3305,5
3306,2
3307,4
3308,3
3309,5
3310,1
3311,1
